2.200000000000000178e+00 1.673107218850657107e-01 1.612120898922756729e-01 2.003097772944759658e-01 1.813599972665140003e-01 1.842468211406132761e-01 1.786089458942574926e-01 1.805856130932554926e-01 1.811833062861267774e-01 1.834901807009020058e-01
2.300000000000000266e+00 2.559186218714303296e-01 1.459403648296827560e-01 1.892517485014001688e-01 1.851057866541139518e-01 1.877267125196598052e-01 1.995780802756235706e-01 1.940227393094312580e-01 1.934875033316870996e-01 1.926092601432746465e-01
2.400000000000000355e+00 1.386832083607590915e-01 1.768656393762395307e-01 2.387031521809606094e-01 1.991338726339434984e-01 2.154997855421681985e-01 1.999251010218308922e-01 2.020405226792377773e-01 1.983131034894654587e-01 2.011587051555562278e-01
2.500000000000000000e+00 8.395744483806312497e-02 2.723173205787926543e-01 2.352987290578946733e-01 2.255861397486367270e-01 1.923167989003552458e-01 2.039353757964983416e-01 2.081934597316727753e-01 2.036794773594126640e-01 2.071167894106377694e-01
2.600000000000000089e+00 2.434049552973472919e-01 1.804882883652383918e-01 2.182531812429842899e-01 1.907592459978322552e-01 2.076579850057767296e-01 2.068615718855144336e-01 2.056440676416732005e-01 2.087758111240892445e-01 2.083920490954397908e-01
2.700000000000000178e+00 2.170892885179850351e-01 8.602519507836346724e-02 2.621327207797890524e-01 2.173886564022867451e-01 2.033529549653042279e-01 2.063370901351301301e-01 2.093291327819289116e-01 2.111399583894370269e-01 2.093882103061341093e-01
2.800000000000000266e+00 1.655717890973897322e-01 2.185966109069659713e-01 2.195875397766593462e-01 2.312013892364530587e-01 2.120234909096667675e-01 2.106070192830178933e-01 2.125781519381693685e-01 2.062672329368867574e-01 2.079793314388114212e-01
2.900000000000000355e+00 2.437305586539001978e-01 2.548685640693643117e-01 1.908824139835655909e-01 2.172451761383474567e-01 2.142260992585576229e-01 2.043199672915028686e-01 2.015918382725296054e-01 2.034201261307501951e-01 2.013474795860202560e-01
3.000000000000000000e+00 4.958760277933400573e-01 2.509790167267894612e-01 1.959386550497538848e-01 1.722005007673942933e-01 1.970863375299808928e-01 2.016771954014184021e-01 1.939507134340182348e-01 1.939929897007205140e-01 1.955634207723042362e-01
3.100000000000000089e+00 2.803729878272201437e-02 2.368436914056307740e-01 1.642561010595853244e-01 2.006638656616396565e-01 1.818402835420285524e-01 1.855847735627121353e-01 1.877393235231460400e-01 1.850232436803113667e-01 1.840305735274127830e-01
3.200000000000000178e+00 1.718200990544712370e-01 2.476848159515685766e-01 1.546161260301050777e-01 1.840933858886000529e-01 1.731996494549482291e-01 1.815929805388164786e-01 1.759385266847480200e-01 1.730770381344710618e-01 1.721430682689108205e-01
3.300000000000000266e+00 -6.827966576087468598e-02 1.804907225618089806e-01 1.924451698523535759e-01 1.419126535789486110e-01 1.644022584797517617e-01 1.607959493559805164e-01 1.528028132170966558e-01 1.565921760131689933e-01 1.571440913136055439e-01
3.400000000000000355e+00 1.550105626203446274e-01 8.169608197631826607e-02 8.869250218781614403e-02 1.495897721678400294e-01 1.414542084073099615e-01 1.302905751267879053e-01 1.403646024362193434e-01 1.357134884002805242e-01 1.359419097899425277e-01
3.500000000000000000e+00 3.105619083199206987e-01 -6.214850077319034050e-04 1.293744647967226269e-01 1.198679725776753136e-01 9.216060609506657175e-02 1.169092636132578605e-01 1.117173879904952705e-01 1.139691033332098785e-01 1.140456811084801514e-01
3.600000000000000089e+00 1.207628747546532488e-01 5.386429934324376417e-02 7.584456804947289910e-02 1.056763323601161014e-01 7.354574703210976783e-02 8.792979076905872715e-02 8.081638014541839277e-02 9.073539476237416079e-02 8.954822229046188742e-02
3.700000000000000178e+00 -4.864296517452167123e-02 1.729647799700490263e-01 2.423199336995088965e-02 4.744462935947120485e-02 6.380654080445828658e-02 5.900497421895633393e-02 6.236086043877624857e-02 5.930802608608134324e-02 6.096354916228952092e-02
3.800000000000000266e+00 3.203855120067104073e-02 -1.812722990084249253e-02 1.524292302890428198e-02 5.224284910237616403e-02 3.365719850469559016e-02 3.016998698317569991e-02 2.959950557217265812e-02 2.936145622501418542e-02 3.146987431255486578e-02
3.900000000000000355e+00 -1.111317246842375012e-01 -7.917012028438107085e-02 -9.593862026862364639e-03 2.894535958830872502e-02 1.277831592154608006e-03 -1.218387264533454979e-02 -5.274719604490857305e-03 -9.064632484365778807e-04 -2.150609305592353880e-03
4.000000000000000000e+00 7.185741422940995771e-02 -7.536316798010457563e-02 -6.927355402728700706e-02 -8.659755830427169621e-03 -2.854670910911622644e-02 -4.371218079504103626e-02 -3.619902098319656425e-02 -3.757840766663776005e-02 -3.700407891350733502e-02
4.100000000000000533e+00 -2.742780728601879048e-02 -1.395496196305584247e-01 -7.565623003983931727e-02 -8.250444595883640875e-02 -8.035821465382779472e-02 -6.671488156401894631e-02 -7.418005188694019869e-02 -7.873583148624414829e-02 -7.588166136430729569e-02
4.200000000000000178e+00 -2.896902307295869949e-01 -1.021897927894110519e-01 -1.047773245981158396e-01 -1.316160955487796769e-01 -1.144972167713073641e-01 -1.129244004315106825e-01 -1.133338176969281852e-01 -1.162505935316120870e-01 -1.134377206669956173e-01
4.299999999999999822e+00 8.186418627403829751e-02 -2.143575682499384849e-01 -1.487751869581054875e-01 -1.409701148927431924e-01 -1.629965544388764787e-01 -1.585832133556857315e-01 -1.572770694550836845e-01 -1.556202706719758133e-01 -1.550728054994321425e-01
4.400000000000000355e+00 -1.643603307035846062e-01 -7.603676418010472948e-02 -2.016106124855873705e-01 -1.881218129776793258e-01 -2.046520278502962364e-01 -2.000295018995974783e-01 -1.977597981819954054e-01 -1.982849633821545943e-01 -1.992054922412553053e-01
4.500000000000000000e+00 -2.563792659491470616e-01 -2.327425195901409449e-01 -2.356895542850402370e-01 -2.296345204784609184e-01 -2.445723615637029891e-01 -2.373150094162717882e-01 -2.443397477439323007e-01 -2.453887261142936871e-01 -2.455777145460785738e-01
4.600000000000000533e+00 -1.415205208136678106e-01 -1.771024489970035587e-01 -3.082071459735277186e-01 -3.205001067389163238e-01 -2.830400265823572181e-01 -2.848784976877835051e-01 -2.899128726019462587e-01 -2.897456426013749753e-01 -2.908326646203249211e-01
4.700000000000000178e+00 -4.700935842674761611e-01 -3.227079637791698818e-01 -3.537359096698418637e-01 -2.908536544144643687e-01 -3.671889457546076985e-01 -3.363522274712045790e-01 -3.329504632476121273e-01 -3.354794077998589641e-01 -3.367897128276176599e-01
4.800000000000000711e+00 -4.944973393103289094e-01 -3.547697146097135157e-01 -3.519726735937135365e-01 -3.919341210917597906e-01 -3.801175142767328485e-01 -3.837802723165955610e-01 -3.839582950099619807e-01 -3.810615061251357849e-01 -3.816214483175082162e-01
4.900000000000000355e+00 -3.012598172518851092e-01 -4.118578171918472197e-01 -4.249733203104733570e-01 -4.230180526052165213e-01 -4.417051235659505970e-01 -4.414954984803188820e-01 -4.319116345831741643e-01 -4.273147967763526456e-01 -4.297880668450310693e-01
5.000000000000000000e+00 -4.228560593360187747e-01 -4.742789333686177611e-01 -4.700406386877065690e-01 -4.923322199826971057e-01 -4.864315657726533959e-01 -4.733714723060092888e-01 -4.787739370948795870e-01 -4.759592201722222526e-01 -4.769673867010222335e-01
5.100000000000000533e+00 -5.482225779871443549e-01 -5.558437029654813566e-01 -5.389924603588462926e-01 -5.248573796380757717e-01 -5.249243037998314598e-01 -5.191642027700953399e-01 -5.248480923914399243e-01 -5.200170433691135852e-01 -5.238399580709379721e-01
5.200000000000000178e+00 -6.822777515420651584e-01 -5.765107274161014317e-01 -6.162894224383221875e-01 -5.858141486025665312e-01 -5.571074663448958297e-01 -5.728251550327581043e-01 -5.714329426091910857e-01 -5.685978519260352915e-01 -5.691269512905975381e-01
5.300000000000000711e+00 -7.665537319855865173e-01 -5.669951673148519999e-01 -5.729481294015534854e-01 -6.308524587759429814e-01 -6.258401359426974953e-01 -6.155765271213060608e-01 -6.137593610353230256e-01 -6.144878046139963246e-01 -6.153017636081983266e-01
5.400000000000000355e+00 -7.548814350175342414e-01 -6.658580464130665622e-01 -6.905450133391545231e-01 -6.918950505140440965e-01 -6.801382818335256486e-01 -6.535659967906091161e-01 -6.563707153189448640e-01 -6.586265041168821721e-01 -6.585782312130828986e-01
5.500000000000000000e+00 -7.894180536782370305e-01 -6.848233353026792480e-01 -6.665244472273396115e-01 -6.797261820043782876e-01 -6.919882093318653338e-01 -6.909436199739807938e-01 -6.995046582354310649e-01 -6.999025343609749372e-01 -7.004599943675370310e-01
5.600000000000000533e+00 -7.610391110622730659e-01 -7.540323286319926543e-01 -6.687501550815913021e-01 -7.288618691263951677e-01 -7.273211025261431262e-01 -7.296789822008905579e-01 -7.451410126148895197e-01 -7.407188022191921739e-01 -7.414895564536491124e-01
5.700000000000000178e+00 -6.109441612859294324e-01 -7.396212432594480024e-01 -7.385832002576405708e-01 -8.034954791842158217e-01 -7.813497692630548830e-01 -7.791257527921873205e-01 -7.743833382004744470e-01 -7.806853167156864171e-01 -7.818662294839038296e-01
5.800000000000000711e+00 -7.346227006176450081e-01 -8.244028662057619750e-01 -7.772121413409593949e-01 -7.936461214643617534e-01 -8.181480080305175706e-01 -8.236651858922593439e-01 -8.217343308749239794e-01 -8.178558184587969571e-01 -8.175808095347225635e-01
5.900000000000000355e+00 -9.390112145477382821e-01 -8.695551114168459383e-01 -9.079752031913862487e-01 -8.294841492894691193e-01 -8.395423274141063930e-01 -8.508306662742575188e-01 -8.553404114654545864e-01 -8.525690953939430994e-01 -8.505169016372816637e-01
6.000000000000000000e+00 -7.776809594046570906e-01 -9.662901559347550906e-01 -8.329855233125079694e-01 -8.874588330679441528e-01 -8.639219448897742515e-01 -8.827961077759081121e-01 -8.863624074372572492e-01 -8.845580993488364463e-01 -8.850080286506080141e-01
6.100000000000000533e+00 -1.099979926617720372e+00 -8.840910808116477781e-01 -1.012826147682214906e+00 -9.052446815218779808e-01 -8.945914737365948666e-01 -9.180809402071687941e-01 -9.141133849714002668e-01 -9.166653880763573348e-01 -9.158599005689501693e-01
6.200000000000000178e+00 -9.666004660731926101e-01 -9.295629651923275061e-01 -9.524635681808534260e-01 -9.189141170524207647e-01 -9.488562715309507567e-01 -9.443177792801473736e-01 -9.404263042814866580e-01 -9.399534586188700303e-01 -9.427110628531040204e-01
6.300000000000000711e+00 -9.637793944937106394e-01 -9.937108338814095720e-01 -9.161615490766731318e-01 -9.583294010749792147e-01 -9.916388974949560398e-01 -9.719185233000231516e-01 -9.693885823577774730e-01 -9.643982358238741837e-01 -9.651427940540171502e-01
6.400000000000000355e+00 -1.171456827458266625e+00 -9.155450468866410674e-01 -1.050379426031094576e+00 -9.724222688073234089e-01 -9.823428546452150911e-01 -9.800160124578880527e-01 -9.895313568017050088e-01 -9.893539264891533236e-01 -9.876988623088888142e-01
6.500000000000000000e+00 -7.893699914981066046e-01 -1.038481619023432945e+00 -1.011846090088716066e+00 -1.022540650915261251e+00 -1.011490664603601264e+00 -1.005345461387273875e+00 -9.995584075927926859e-01 -1.005774858752615630e+00 -1.005378729935011872e+00
6.600000000000000533e+00 -1.191499744198733390e+00 -1.046003174904096111e+00 -1.054568435559076756e+00 -1.005643595473540097e+00 -1.018056314897944015e+00 -1.018893162772600114e+00 -1.019345418263995384e+00 -1.022899210304166973e+00 -1.020751931332264162e+00
6.700000000000000178e+00 -1.102186401291466833e+00 -1.110953382575882165e+00 -1.054612089472584113e+00 -1.022170344238215289e+00 -1.009088640444950835e+00 -1.034522987710068120e+00 -1.034866002188043366e+00 -1.031809162444464745e+00 -1.032280329767743421e+00
6.800000000000000711e+00 -1.167106714286068936e+00 -1.039395155438948892e+00 -1.074646456718248988e+00 -1.027587716589774880e+00 -1.035084997908098936e+00 -1.039367514994681718e+00 -1.044040640974076339e+00 -1.042230054686460905e+00 -1.040089131094269703e+00
6.900000000000000355e+00 -9.904946540296776236e-01 -1.056461009780877536e+00 -1.018684468501179330e+00 -1.036131419011621313e+00 -1.034537189694814341e+00 -1.040121478021070800e+00 -1.050293832013760920e+00 -1.046755447857812049e+00 -1.047618947399919342e+00
7.000000000000000000e+00 -1.165477449947412314e+00 -1.000684937983710610e+00 -1.045651109182226257e+00 -1.068645572861363302e+00 -1.054738468046931832e+00 -1.056898490092316178e+00 -1.058338885973131749e+00 -1.051235920181857741e+00 -1.051677081320605556e+00
7.100000000000000533e+00 -1.092662667904674256e+00 -1.045957026642513554e+00 -9.856097189500130362e-01 -1.038185910262503731e+00 -1.062804109520364637e+00 -1.049686378224513161e+00 -1.053256558630675688e+00 -1.054303963170640790e+00 -1.050258248698687558e+00
7.200000000000000178e+00 -1.261239099621925153e+00 -1.053420452021031739e+00 -1.037328162983938151e+00 -1.042524778509116956e+00 -1.049288562011913006e+00 -1.047417668319347683e+00 -1.044321328629602030e+00 -1.049842130425583386e+00 -1.049789248426082011e+00
7.300000000000000711e+00 -1.131481488821132642e+00 -9.010286523590554930e-01 -1.049367856435959867e+00 -1.059512683870948990e+00 -1.051312629242787455e+00 -1.043259425537263141e+00 -1.046034111198908878e+00 -1.042551942641275042e+00 -1.047432142554520551e+00
7.400000000000000355e+00 -9.250467731748588385e-01 -1.107963006771881309e+00 -1.030214629246060110e+00 -1.041484877849720547e+00 -1.036677094821936373e+00 -1.047775520980078978e+00 -1.035889842924440751e+00 -1.036999650868026368e+00 -1.040129957035414776e+00
7.500000000000000000e+00 -1.130688811768751023e+00 -1.003745521177291433e+00 -1.015529796437480314e+00 -1.046176272341905911e+00 -1.019632855467449861e+00 -1.030654906036459595e+00 -1.031279397631908568e+00 -1.029165246090079977e+00 -1.028585083110311604e+00
7.600000000000000533e+00 -7.630897516227705957e-01 -9.031917879456192733e-01 -1.015706700839360321e+00 -1.030876704739988492e+00 -1.013268698199513373e+00 -1.015948306803335255e+00 -1.021233453823662707e+00 -1.020406029728976538e+00 -1.018772115886082297e+00
7.700000000000000178e+00 -8.067564518605542245e-01 -1.016002711336114750e+00 -9.551303579236515295e-01 -1.019499569384495929e+00 -1.009180032876411337e+00 -1.009351935446027193e+00 -1.002506815418247710e+00 -1.004964463669559160e+00 -1.004780948974293153e+00
7.800000000000000711e+00 -1.095641907553905003e+00 -9.297447346143408176e-01 -9.514946850466581285e-01 -9.945077984261296855e-01 -9.921140646474053693e-01 -9.941982698047608924e-01 -9.903544089274652906e-01 -9.906446026960857854e-01 -9.917789405442681838e-01
7.900000000000000355e+00 -8.404933753225556359e-01 -8.583093538612543982e-01 -9.961921484574043362e-01 -9.825504494176273695e-01 -9.705766282370685838e-01 -9.707427355217375098e-01 -9.778970882720766644e-01 -9.781409370384407387e-01 -9.753811786365021996e-01
8.000000000000000000e+00 -8.873646121262126485e-01 -1.073864376715990776e+00 -9.660371526876818660e-01 -9.390139975411201378e-01 -9.552100097650114696e-01 -9.621810311082441558e-01 -9.582470072743534129e-01 -9.581884098578886677e-01 -9.591814775477818245e-01
8.099999999999999645e+00 -1.010723808106722243e+00 -9.016346011672818905e-01 -9.225405882837782734e-01 -9.498903801317221118e-01 -9.446601332777960769e-01 -9.452515652653760148e-01 -9.418937576627747221e-01 -9.398138557234592128e-01 -9.420054285219279233e-01
8.200000000000001066e+00 -8.696837676567846787e-01 -9.182933261568746452e-01 -9.459405395899680435e-01 -9.077854544826587935e-01 -9.023740129074974137e-01 -9.332453382889265292e-01 -9.176900627767434759e-01 -9.212520368730455766e-01 -9.242729737731300022e-01
8.300000000000000711e+00 -8.483956727350823179e-01 -8.811169800745096703e-01 -9.376490483670700815e-01 -9.137958364251801413e-01 -8.973024216580599566e-01 -8.967744231824323897e-01 -8.999808243498592653e-01 -9.057349272620687231e-01 -9.066392663389618578e-01
8.400000000000000355e+00 -7.302909926811093078e-01 -8.861337844022888488e-01 -8.686809061605335058e-01 -9.353727520368421144e-01 -8.776371861931807627e-01 -8.787437781291219663e-01 -8.909359956616381693e-01 -8.900160040732820743e-01 -8.872732082504580786e-01
8.500000000000000000e+00 -9.507669970245828939e-01 -8.692060346401837556e-01 -8.657137094292646218e-01 -8.438806717350333386e-01 -8.772796740540842464e-01 -8.766400867743400216e-01 -8.658818639859764410e-01 -8.693161575275978326e-01 -8.684965627517934328e-01
8.599999999999999645e+00 -7.567989244285210360e-01 -8.866343340930515904e-01 -8.546375375353002513e-01 -8.513850481795666170e-01 -8.443455571950281291e-01 -8.446152275775675733e-01 -8.576329928962893590e-01 -8.507523871459526932e-01 -8.544162569321013256e-01
8.700000000000001066e+00 -7.673842729933940676e-01 -8.393149619854489707e-01 -7.596900528462627866e-01 -8.245003712895644377e-01 -8.373274558706934600e-01 -8.408458906493780916e-01 -8.302773625108470501e-01 -8.368128610859983940e-01 -8.357298485528751320e-01
8.800000000000000711e+00 -8.286340822727594757e-01 -8.938317949132007501e-01 -7.870670491598645846e-01 -8.211736504956136384e-01 -8.183039575061389348e-01 -8.209661667296026533e-01 -8.227233067082575513e-01 -8.230378159003339800e-01 -8.187094642753939278e-01
8.900000000000000355e+00 -8.481257946331349773e-01 -7.890209041880094087e-01 -9.114919580526318343e-01 -7.724740550635855740e-01 -8.164789344245224623e-01 -8.026780017792332078e-01 -8.096399127657116779e-01 -8.046714320193324443e-01 -8.058493323962776511e-01
9.000000000000000000e+00 -7.720782193008974836e-01 -8.947823937823874418e-01 -7.981086128715104699e-01 -7.646810833684376529e-01 -7.842867586168436045e-01 -7.922264237464649028e-01 -7.879391820736296737e-01 -7.919401566837998008e-01 -7.936680516366250160e-01
9.099999999999999645e+00 -7.565568134939155698e-01 -8.799114447553195717e-01 -8.270171199121668648e-01 -8.006948788777725756e-01 -7.726245925010688520e-01 -7.902937912838985390e-01 -7.825396256045243915e-01 -7.816407818004107444e-01 -7.821903521542274973e-01
9.200000000000001066e+00 -6.299042931157351477e-01 -8.586903634585894007e-01 -7.364951822105788581e-01 -7.737629548186453210e-01 -7.671419564123777013e-01 -7.684902001049771503e-01 -7.740821758694387267e-01 -7.743013973134054151e-01 -7.733474338151243854e-01
9.300000000000000711e+00 -7.583069606589237788e-01 -8.217215965066739791e-01 -7.914045818831300094e-01 -7.729091875879748885e-01 -7.682210833825218188e-01 -7.686926184760889402e-01 -7.595500589007153636e-01 -7.640567010214383004e-01 -7.654450093543162525e-01
9.400000000000000355e+00 -7.132576570252392445e-01 -8.717145748037546937e-01 -7.476131790219870954e-01 -7.862447749393417507e-01 -7.529464302719347524e-01 -7.603130534233208948e-01 -7.600519741050900668e-01 -7.595659942517531960e-01 -7.585778359442559848e-01
9.500000000000000000e+00 -8.217427096343714599e-01 -7.188810365159330473e-01 -7.725628006614725374e-01 -7.694138233345148015e-01 -7.536516147207572569e-01 -7.547258170295086943e-01 -7.573359918053074180e-01 -7.611059947179039664e-01 -7.585972968083468659e-01
9.600000000000001421e+00 -6.203778493568088415e-01 -6.639624316269154836e-01 -7.610619628247682344e-01 -7.392993048532110478e-01 -7.543238560776216461e-01 -7.546700215089847674e-01 -7.620214988098228392e-01 -7.562421341846334855e-01 -7.582282916602063327e-01
9.700000000000001066e+00 -6.359779591306866653e-01 -7.294755599933898660e-01 -7.630545521813428822e-01 -7.921633317329316304e-01 -7.474482264788189223e-01 -7.590594301718524006e-01 -7.593869112665428966e-01 -7.584261187664620429e-01 -7.607978125060078645e-01
9.800000000000000711e+00 -7.955066795307630390e-01 -8.360096049480935099e-01 -8.149712459725555469e-01 -7.762315212789279162e-01 -7.566050046725345535e-01 -7.588785364256384058e-01 -7.656260231709125508e-01 -7.680225683973522788e-01 -7.645461596231462043e-01
9.900000000000000355e+00 -7.593145340194390469e-01 -7.360741540511382963e-01 -7.795007315700935857e-01 -7.580521753265820895e-01 -7.776190335043978719e-01 -7.743819573373302845e-01 -7.742006755988816158e-01 -7.714353830813834856e-01 -7.715876624499183878e-01
1.000000000000000000e+01 -7.762839069376767931e-01 -8.288339930463679561e-01 -7.762413380224869597e-01 -7.854103563860311832e-01 -7.831050262005089246e-01 -7.877968843656560916e-01 -7.832530837368683052e-01 -7.793895428704187278e-01 -7.812169618468018939e-01
